chr	anotation	type	start	end	score	strand	frame	gene	attribute
4	Araport11	gene	15920230	15923010	.	+	.	AT4G32990	protein_coding
4	Araport11	gene	15924349	15926665	.	+	.	AT4G33000	protein_coding
4	Araport11	gene	15926652	15931422	.	-	.	AT4G33010	protein_coding
4	Araport11	gene	15932420	15934762	.	-	.	AT4G33020	protein_coding
4	Araport11	gene	15935373	15937833	.	+	.	AT4G33030	protein_coding
4	Araport11	gene	15940228	15941493	.	-	.	AT4G33040	protein_coding
4	Araport11	gene	15944199	15947072	.	-	.	AT4G33050	protein_coding
4	Araport11	gene	15948455	15952255	.	+	.	AT4G33060	protein_coding
4	Araport11	gene	15952257	15954803	.	-	.	AT4G33070	protein_coding
4	Araport11	gene	15959906	15964819	.	+	.	AT4G33080	protein_coding
4	Araport11	gene	15965593	15970557	.	-	.	AT4G33090	protein_coding
4	Araport11	gene	15971109	15972489	.	+	.	AT4G33100	protein_coding
4	Araport11	gene	15972323	15974797	.	-	.	AT4G33110	protein_coding
4	Araport11	gene	15975343	15978136	.	-	.	AT4G33120	protein_coding
4	Araport11	gene	15978989	15980813	.	-	.	AT4G33130	protein_coding
4	Araport11	gene	15981391	15984352	.	+	.	AT4G33140	protein_coding
4	Araport11	gene	15984643	15985064	.	-	.	AT4G33145	protein_coding
4	Araport11	gene	15985174	15991633	.	-	.	AT4G33150	protein_coding
4	Araport11	gene	15993957	15995685	.	+	.	AT4G33160	protein_coding
4	Araport11	gene	15995701	15998796	.	-	.	AT4G33170	protein_coding
4	Araport11	gene	16000015	16002269	.	+	.	AT4G33180	protein_coding
4	Araport11	gene	16002466	16014981	.	-	.	AT4G33200	protein_coding
4	Araport11	gene	16015640	16021230	.	-	.	AT4G33210	protein_coding
4	Araport11	gene	16022269	16026428	.	+	.	AT4G33220	protein_coding
4	Araport11	gene	16026315	16028879	.	-	.	AT4G33230	protein_coding
4	Araport11	gene	16029209	16038324	.	-	.	AT4G33240	protein_coding
4	Araport11	gene	16038651	16040808	.	-	.	AT4G33250	protein_coding
4	Araport11	gene	16041006	16043549	.	-	.	AT4G33260	protein_coding
4	Araport11	gene	16044169	16046937	.	-	.	AT4G33270	protein_coding
4	Araport11	gene	16047134	16049390	.	-	.	AT4G33280	protein_coding
4	Araport11	gene	16049573	16050865	.	+	.	AT4G33290	protein_coding
4	Araport11	gene	16050456	16056526	.	-	.	AT4G33300	protein_coding
4	Araport11	gene	16056156	16056416	.	+	.	AT4G33310	protein_coding
4	Araport11	gene	16057038	16057916	.	-	.	AT4G33320	protein_coding
4	Araport11	gene	16059754	16063251	.	-	.	AT4G33330	protein_coding
4	Araport11	gene	16064437	16066897	.	-	.	AT4G33350	protein_coding
4	Araport11	gene	16066987	16067820	.	+	.	AT4G33355	protein_coding
4	Araport11	gene	16067672	16069374	.	-	.	AT4G33360	protein_coding
4	Araport11	gene	16069669	16071405	.	-	.	AT4G33370	protein_coding
4	Araport11	gene	16071740	16074994	.	+	.	AT4G33380	protein_coding
4	Araport11	gene	16075091	16077876	.	+	.	AT4G33390	protein_coding
4	Araport11	gene	16077898	16080721	.	-	.	AT4G33400	protein_coding
4	Araport11	gene	16080760	16083398	.	+	.	AT4G33410	protein_coding
4	Araport11	gene	16084713	16086388	.	+	.	AT4G33420	protein_coding
4	Araport11	gene	16086311	16090832	.	-	.	AT4G33430	protein_coding
4	Araport11	gene	16091535	16094965	.	+	.	AT4G33440	protein_coding
4	Araport11	gene	16095392	16096774	.	-	.	AT4G33450	protein_coding
4	Araport11	gene	16098070	16100440	.	-	.	AT4G33460	protein_coding
4	Araport11	gene	16100709	16101951	.	+	.	AT4G33465	protein_coding
4	Araport11	gene	16101460	16102220	.	-	.	AT4G33467	protein_coding
4	Araport11	gene	16102595	16105550	.	-	.	AT4G33470	protein_coding
4	Araport11	gene	16105570	16108646	.	-	.	AT4G33480	protein_coding
4	Araport11	gene	16108643	16110877	.	-	.	AT4G33490	protein_coding
4	Araport11	gene	16110712	16112604	.	-	.	AT4G33495	protein_coding
4	Araport11	gene	16112624	16116383	.	-	.	AT4G33500	protein_coding
4	Araport11	gene	16116371	16118825	.	+	.	AT4G33510	protein_coding
4	Araport11	gene	16118830	16126151	.	+	.	AT4G33520	protein_coding
4	Araport11	gene	16126179	16130608	.	-	.	AT4G33530	protein_coding
4	Araport11	gene	16130593	16133969	.	+	.	AT4G33540	protein_coding
4	Araport11	gene	16134366	16135134	.	+	.	AT4G33550	protein_coding
4	Araport11	gene	16135157	16135921	.	+	.	AT4G33560	protein_coding
4	Araport11	gene	16136749	16138287	.	+	.	AT4G33565	protein_coding
4	Araport11	gene	16138251	16141624	.	+	.	AT4G33580	protein_coding
4	Araport11	gene	16141535	16142310	.	-	.	AT4G33585	protein_coding
4	Araport11	gene	16142497	16144024	.	-	.	AT4G33590	protein_coding
4	Araport11	gene	16144391	16145903	.	-	.	AT4G33600	protein_coding
4	Araport11	gene	16146227	16147073	.	+	.	AT4G33610	protein_coding
4	Araport11	gene	16147594	16152956	.	+	.	AT4G33620	protein_coding
4	Araport11	gene	16152908	16154742	.	-	.	AT4G33625	protein_coding
4	Araport11	gene	16155292	16159578	.	+	.	AT4G33630	protein_coding
4	Araport11	gene	16159548	16160489	.	-	.	AT4G33640	protein_coding
4	Araport11	gene	16160824	16166994	.	+	.	AT4G33650	protein_coding
4	Araport11	gene	16167257	16168711	.	-	.	AT4G33660	protein_coding
4	Araport11	gene	16169048	16169535	.	+	.	AT4G33666	protein_coding
4	Araport11	gene	16169523	16171631	.	-	.	AT4G33670	protein_coding
4	Araport11	gene	16171681	16174723	.	-	.	AT4G33680	protein_coding
4	Araport11	gene	16174756	16176328	.	+	.	AT4G33690	protein_coding
4	Araport11	gene	16176232	16179481	.	-	.	AT4G33700	protein_coding
4	Araport11	gene	16181012	16181776	.	+	.	AT4G33710	protein_coding
4	Araport11	gene	16182743	16183619	.	+	.	AT4G33720	protein_coding
4	Araport11	gene	16185044	16185654	.	+	.	AT4G33730	protein_coding
4	Araport11	gene	16185689	16185709	.	+	.	AT4G33735	protein_coding
4	Araport11	gene	16186791	16189123	.	+	.	AT4G33740	protein_coding
4	Araport11	gene	16189144	16193318	.	-	.	AT4G33760	protein_coding
4	Araport11	gene	16193373	16196642	.	-	.	AT4G33770	protein_coding
4	Araport11	gene	16201661	16203652	.	-	.	AT4G33780	protein_coding
4	Araport11	gene	16204096	16207956	.	-	.	AT4G33790	protein_coding
4	Araport11	gene	16209988	16211426	.	-	.	AT4G33800	protein_coding
4	Araport11	gene	16213174	16216310	.	-	.	AT4G33810	protein_coding
4	Araport11	gene	16217004	16219525	.	-	.	AT4G33820	protein_coding
4	Araport11	gene	16220189	16222681	.	-	.	AT4G33830	protein_coding
4	Araport11	gene	16223501	16226153	.	-	.	AT4G33840	protein_coding
4	Araport11	gene	16227076	16229424	.	-	.	AT4G33850	pseudogene
4	Araport11	gene	16229908	16232365	.	-	.	AT4G33860	protein_coding
4	Araport11	gene	16233045	16234273	.	-	.	AT4G33865	protein_coding
4	Araport11	gene	16234519	16236492	.	-	.	AT4G33870	protein_coding
4	Araport11	gene	16239363	16241169	.	-	.	AT4G33880	protein_coding
4	Araport11	gene	16248595	16249085	.	+	.	AT4G33885	protein_coding
4	Araport11	gene	16249614	16251383	.	+	.	AT4G33890	protein_coding
4	Araport11	gene	16251572	16252711	.	-	.	AT4G33900	protein_coding
4	Araport11	gene	16253752	16255760	.	-	.	AT4G33905	protein_coding
4	Araport11	gene	16256694	16258974	.	-	.	AT4G33910	protein_coding
4	Araport11	gene	16260481	16263054	.	+	.	AT4G33920	protein_coding
4	Araport11	gene	16263036	16264226	.	+	.	AT4G33925	protein_coding
4	Araport11	gene	16264269	16265420	.	-	.	AT4G33930	protein_coding
4	Araport11	gene	16266003	16267884	.	+	.	AT4G33940	protein_coding
4	Araport11	gene	16267884	16270925	.	+	.	AT4G33945	protein_coding
4	Araport11	gene	16271745	16274825	.	+	.	AT4G33950	protein_coding
4	Araport11	gene	16277282	16277896	.	+	.	AT4G33960	protein_coding
4	Araport11	gene	16278941	16282048	.	-	.	AT4G33970	protein_coding
4	Araport11	gene	16282281	16285229	.	-	.	AT4G33980	protein_coding
4	Araport11	gene	16288112	16288971	.	-	.	AT4G33985	protein_coding
4	Araport11	gene	16289623	16292916	.	-	.	AT4G33990	protein_coding
4	Araport11	gene	16295334	16298285	.	+	.	AT4G34000	protein_coding
4	Araport11	gene	16298262	16300999	.	-	.	AT4G34020	protein_coding
4	Araport11	gene	16301027	16304099	.	+	.	AT4G34030	protein_coding
4	Araport11	gene	16304124	16304196	73	+	.	AT4G34035	pre_trna
4	Araport11	gene	16304215	16308801	.	-	.	AT4G34040	protein_coding
4	Araport11	gene	16310409	16312308	.	+	.	AT4G34050	protein_coding
4	Araport11	gene	16313366	16319426	.	+	.	AT4G34060	protein_coding
4	Araport11	gene	16321340	16321489	.	+	.	AT4G34065	pseudogene
4	Araport11	gene	16323084	16325295	.	-	.	AT4G34070	protein_coding
4	Araport11	gene	16325750	16326840	.	+	.	AT4G34071	antisense_long_noncoding_rna
4	Araport11	gene	16326952	16327797	.	+	.	AT4G34080	protein_coding
4	Araport11	gene	16326883	16330224	.	-	.	AT4G34090	protein_coding
4	Araport11	gene	16330366	16335247	.	+	.	AT4G34100	protein_coding
4	Araport11	gene	16335338	16335669	.	+	.	AT4G34103	pseudogene
4	Araport11	gene	16336291	16340314	.	+	.	AT4G34110	protein_coding
4	Araport11	gene	16340907	16343118	.	+	.	AT4G34120	protein_coding
4	Araport11	gene	16343057	16344818	.	-	.	AT4G34131	protein_coding
4	Araport11	gene	16345150	16347434	.	-	.	AT4G34135	protein_coding
4	Araport11	gene	16347997	16350203	.	-	.	AT4G34138	protein_coding
4	Araport11	gene	16348104	16349118	.	+	.	AT4G34139	protein_coding
4	Araport11	gene	16350462	16354434	.	+	.	AT4G34140	protein_coding
4	Araport11	gene	16354857	16357460	.	+	.	AT4G34150	protein_coding
4	Araport11	gene	16357421	16359565	.	+	.	AT4G34160	protein_coding
4	Araport11	gene	16368087	16369025	.	+	.	AT4G34170	protein_coding
4	Araport11	gene	16369357	16371529	.	-	.	AT4G34180	protein_coding
4	Araport11	gene	16372333	16373736	.	-	.	AT4G34190	protein_coding
4	Araport11	gene	16373731	16376666	.	-	.	AT4G34200	protein_coding
4	Araport11	gene	16379003	16379528	.	+	.	AT4G34210	protein_coding
4	Araport11	gene	16379603	16381449	.	-	.	AT4G34215	protein_coding
4	Araport11	gene	16381473	16384468	.	-	.	AT4G34220	protein_coding
4	Araport11	gene	16386631	16388940	.	-	.	AT4G34230	protein_coding
4	Araport11	gene	16389428	16392842	.	+	.	AT4G34240	protein_coding
4	Araport11	gene	16394600	16396703	.	+	.	AT4G34250	protein_coding
4	Araport11	gene	16397995	16402118	.	+	.	AT4G34260	protein_coding
4	Araport11	gene	16402129	16403823	.	+	.	AT4G34265	protein_coding
4	Araport11	gene	16403844	16406303	.	-	.	AT4G34270	protein_coding
4	Araport11	gene	16406941	16410785	.	+	.	AT4G34280	protein_coding
4	Araport11	gene	16410791	16412385	.	+	.	AT4G34290	protein_coding
4	Araport11	gene	16412773	16413715	.	+	.	AT4G34300	protein_coding
4	Araport11	gene	16413974	16419735	.	+	.	AT4G34310	protein_coding
4	Araport11	gene	16420416	16423986	.	+	.	AT4G34320	protein_coding
4	Araport11	gene	16424624	16425909	.	+	.	AT4G34330	protein_coding
4	Araport11	gene	16424716	16425890	.	-	.	AT4G34332	antisense_long_noncoding_rna
4	Araport11	gene	16426483	16428013	.	-	.	AT4G34340	protein_coding
4	Araport11	gene	16426678	16427185	.	+	.	AT4G34345	protein_coding
4	Araport11	gene	16428407	16431144	.	-	.	AT4G34350	protein_coding
4	Araport11	gene	16431916	16434045	.	+	.	AT4G34360	protein_coding
4	Araport11	gene	16434280	16437415	.	+	.	AT4G34370	protein_coding
4	Araport11	gene	16438469	16440641	.	+	.	AT4G34380	protein_coding
4	Araport11	gene	16441086	16445017	.	+	.	AT4G34390	protein_coding
4	Araport11	gene	16445141	16447822	.	+	.	AT4G34400	protein_coding
4	Araport11	gene	16451876	16453260	.	+	.	AT4G34410	protein_coding
4	Araport11	gene	16452960	16454633	.	-	.	AT4G34412	protein_coding
4	Araport11	gene	16454697	16454769	73	-	.	AT4G34415	pre_trna
4	Araport11	gene	16456519	16457269	.	+	.	AT4G34419	protein_coding
4	Araport11	gene	16458068	16460681	.	+	.	AT4G34420	protein_coding
4	Araport11	gene	16460907	16465524	.	+	.	AT4G34430	protein_coding
4	Araport11	gene	16465730	16469039	.	+	.	AT4G34440	protein_coding
4	Araport11	gene	16470736	16477021	.	+	.	AT4G34450	protein_coding
4	Araport11	gene	16477031	16479620	.	-	.	AT4G34460	protein_coding
4	Araport11	gene	16480008	16480616	.	-	.	AT4G34470	protein_coding
4	Araport11	gene	16480887	16484231	.	-	.	AT4G34480	protein_coding
4	Araport11	gene	16484470	16487574	.	-	.	AT4G34490	protein_coding
4	Araport11	gene	16487703	16491054	.	-	.	AT4G34500	protein_coding
4	Araport11	gene	16491692	16493762	.	+	.	AT4G34510	protein_coding
4	Araport11	gene	16494205	16495842	.	+	.	AT4G34520	protein_coding
4	Araport11	gene	16498391	16500174	.	+	.	AT4G34530	protein_coding
4	Araport11	gene	16498391	16502174	.	+	.	AT4G34540	protein_coding
4	Araport11	gene	16502532	16504254	.	+	.	AT4G34550	protein_coding
4	Araport11	gene	16504230	16505483	.	-	.	AT4G34555	protein_coding
4	Araport11	gene	16507616	16508824	.	+	.	AT4G34560	protein_coding
4	Araport11	gene	16510933	16514372	.	-	.	AT4G34570	protein_coding
4	Araport11	gene	16515102	16518746	.	+	.	AT4G34580	protein_coding
4	Araport11	gene	16521861	16523230	.	+	.	AT4G34590	protein_coding
4	Araport11	gene	16529058	16530228	.	+	.	AT4G34600	protein_coding
4	Araport11	gene	16530346	16533362	.	-	.	AT4G34610	protein_coding
4	Araport11	gene	16534855	16536224	.	-	.	AT4G34620	protein_coding
4	Araport11	gene	16536661	16537964	.	-	.	AT4G34630	protein_coding
4	Araport11	gene	16538189	16542024	.	+	.	AT4G34640	protein_coding
4	Araport11	gene	16542242	16545194	.	+	.	AT4G34650	protein_coding
4	Araport11	gene	16545190	16548494	.	-	.	AT4G34660	protein_coding
4	Araport11	gene	16548600	16550549	.	+	.	AT4G34670	protein_coding
4	Araport11	gene	16553145	16554872	.	+	.	AT4G34680	protein_coding
4	Araport11	gene	16555463	16556097	.	-	.	AT4G34690	protein_coding
4	Araport11	gene	16556623	16556695	73	+	.	AT4G34695	pre_trna
4	Araport11	gene	16556738	16559034	.	+	.	AT4G34700	protein_coding
4	Araport11	gene	16560030	16563044	.	-	.	AT4G34710	protein_coding
4	Araport11	gene	16567792	16569334	.	-	.	AT4G34720	protein_coding
4	Araport11	gene	16569368	16573955	.	-	.	AT4G34730	protein_coding
4	Araport11	gene	16574544	16576753	.	-	.	AT4G34740	protein_coding
4	Araport11	gene	16577180	16578452	.	+	.	AT4G34750	protein_coding
4	Araport11	gene	16582183	16583075	.	-	.	AT4G34760	protein_coding
4	Araport11	gene	16591179	16591910	.	+	.	AT4G34770	protein_coding
4	Araport11	gene	16592321	16592747	.	-	.	AT4G34780	protein_coding
4	Araport11	gene	16594362	16595153	.	+	.	AT4G34790	protein_coding
4	Araport11	gene	16596640	16597368	.	+	.	AT4G34800	protein_coding
4	Araport11	gene	16598958	16599568	.	+	.	AT4G34810	protein_coding
4	Araport11	gene	16599597	16606135	.	-	.	AT4G34830	protein_coding
4	Araport11	gene	16606215	16608292	.	+	.	AT4G34840	protein_coding
4	Araport11	gene	16608204	16609829	.	+	.	AT4G34850	protein_coding
4	Araport11	gene	16609746	16612907	.	-	.	AT4G34860	protein_coding
4	Araport11	gene	16614204	16615313	.	+	.	AT4G34870	protein_coding
4	Araport11	gene	16615391	16617586	.	+	.	AT4G34880	protein_coding
4	Araport11	gene	16617608	16618573	.	+	.	AT4G34881	protein_coding
4	Araport11	gene	16618573	16625191	.	-	.	AT4G34890	protein_coding
4	Araport11	gene	16625517	16631370	.	-	.	AT4G34900	protein_coding
4	Araport11	gene	16631440	16635149	.	+	.	AT4G34910	protein_coding
4	Araport11	gene	16635504	16636983	.	+	.	AT4G34920	protein_coding
4	Araport11	gene	16637322	16638962	.	+	.	AT4G34930	protein_coding
4	Araport11	gene	16639526	16641950	.	+	.	AT4G34940	protein_coding
4	Araport11	gene	16642142	16644928	.	-	.	AT4G34950	protein_coding
4	Araport11	gene	16648528	16651029	.	+	.	AT4G34960	protein_coding
4	Araport11	gene	16653704	16654955	.	+	.	AT4G34970	protein_coding
4	Araport11	gene	16655286	16655359	74	+	.	AT4G34975	pre_trna
4	Araport11	gene	16656622	16659486	.	-	.	AT4G34980	protein_coding
4	Araport11	gene	16661101	16662549	.	-	.	AT4G34990	protein_coding
4	Araport11	gene	16664724	16667721	.	-	.	AT4G35000	protein_coding
4	Araport11	gene	16667837	16672188	.	-	.	AT4G35010	protein_coding
4	Araport11	gene	16672192	16674789	.	+	.	AT4G35020	protein_coding
4	Araport11	gene	16675528	16675749	.	-	.	AT4G35025	protein_coding
4	Araport11	gene	16675377	16678206	.	+	.	AT4G35030	protein_coding
4	Araport11	gene	16680209	16682881	.	+	.	AT4G35040	protein_coding
4	Araport11	gene	16682580	16684928	.	-	.	AT4G35050	protein_coding
4	Araport11	gene	16685612	16686818	.	-	.	AT4G35060	protein_coding
4	Araport11	gene	16694044	16695711	.	+	.	AT4G35070	protein_coding
4	Araport11	gene	16698267	16700406	.	+	.	AT4G35080	protein_coding
4	Araport11	gene	16700312	16703504	.	-	.	AT4G35090	protein_coding
4	Araport11	gene	16708361	16710407	.	+	.	AT4G35100	protein_coding
4	Araport11	gene	16712280	16715114	.	-	.	AT4G35110	protein_coding
4	Araport11	gene	16716806	16718017	.	+	.	AT4G35120	protein_coding
4	Araport11	gene	16720944	16723665	.	-	.	AT4G35130	protein_coding
4	Araport11	gene	16723683	16726636	.	-	.	AT4G35140	protein_coding
4	Araport11	gene	16726948	16728531	.	-	.	AT4G35150	protein_coding
4	Araport11	gene	16730703	16732923	.	-	.	AT4G35160	protein_coding
4	Araport11	gene	16735123	16735883	.	+	.	AT4G35165	protein_coding
4	Araport11	gene	16736757	16738437	.	+	.	AT4G35170	protein_coding
4	Araport11	gene	16737835	16740601	.	-	.	AT4G35180	protein_coding
4	Araport11	gene	16746189	16748455	.	+	.	AT4G35190	protein_coding
4	Araport11	gene	16749062	16749964	.	-	.	AT4G35200	protein_coding
4	Araport11	gene	16751224	16752239	.	+	.	AT4G35210	protein_coding
4	Araport11	gene	16752571	16754478	.	+	.	AT4G35220	protein_coding
4	Araport11	gene	16755092	16758358	.	-	.	AT4G35230	protein_coding
4	Araport11	gene	16760937	16767087	.	-	.	AT4G35240	protein_coding
4	Araport11	gene	16771073	16773456	.	-	.	AT4G35250	protein_coding
4	Araport11	gene	16774142	16776371	.	-	.	AT4G35260	protein_coding
4	Araport11	gene	16777264	16782054	.	-	.	AT4G35270	protein_coding
4	Araport11	gene	16787280	16788283	.	-	.	AT4G35280	protein_coding
4	Araport11	gene	16789531	16793685	.	+	.	AT4G35290	protein_coding
4	Araport11	gene	16795333	16796223	.	+	.	AT4G35295	protein_coding
4	Araport11	gene	16795775	16799823	.	-	.	AT4G35300	protein_coding
4	Araport11	gene	16801605	16805005	.	+	.	AT4G35310	protein_coding
4	Araport11	gene	16805869	16806830	.	-	.	AT4G35320	protein_coding
4	Araport11	gene	16807265	16810216	.	+	.	AT4G35335	protein_coding
4	Araport11	gene	16810482	16812077	.	+	.	AT4G35350	protein_coding
4	Araport11	gene	16812076	16814926	.	-	.	AT4G35360	protein_coding
4	Araport11	gene	16815138	16817544	.	+	.	AT4G35370	protein_coding
4	Araport11	gene	16817888	16818733	.	+	.	AT4G35375	protein_coding
4	Araport11	gene	16819792	16826147	.	+	.	AT4G35380	protein_coding
4	Araport11	gene	16829326	16830692	.	+	.	AT4G35390	protein_coding
4	Araport11	gene	16831153	16831383	.	+	.	AT4G35400	transposable_element_gene
4	Araport11	gene	16832339	16834002	.	+	.	AT4G35410	protein_coding
4	Araport11	gene	16833933	16835619	.	-	.	AT4G35420	protein_coding
4	Araport11	gene	16835989	16836421	.	-	.	AT4G35430	protein_coding
4	Araport11	gene	16835986	16839375	.	-	.	AT4G35440	protein_coding
4	Araport11	gene	16839526	16842173	.	+	.	AT4G35450	protein_coding
4	Araport11	gene	16842174	16844359	.	+	.	AT4G35460	protein_coding
4	Araport11	gene	16846138	16849183	.	+	.	AT4G35470	protein_coding
4	Araport11	gene	16851972	16853035	.	-	.	AT4G35480	protein_coding
4	Araport11	gene	16852486	16852981	.	+	.	AT4G35485	protein_coding
4	Araport11	gene	16855825	16856936	.	+	.	AT4G35490	protein_coding
4	Araport11	gene	16857030	16859620	.	+	.	AT4G35500	protein_coding
4	Araport11	gene	16860452	16862420	.	-	.	AT4G35510	protein_coding
4	Araport11	gene	16865248	16865370	.	-	.	AT4G35519	protein_coding
4	Araport11	gene	16865304	16871527	.	+	.	AT4G35520	protein_coding
4	Araport11	gene	16871734	16873722	.	-	.	AT4G35530	protein_coding
4	Araport11	gene	16873835	16875598	.	+	.	AT4G35540	protein_coding
4	Araport11	gene	16875521	16877451	.	-	.	AT4G35550	protein_coding
4	Araport11	gene	16881336	16887083	.	+	.	AT4G35560	protein_coding
4	Araport11	gene	16887131	16888371	.	-	.	AT4G35570	protein_coding
4	Araport11	gene	16888386	16890877	.	-	.	AT4G35580	protein_coding
4	Araport11	gene	16892909	16895105	.	+	.	AT4G35590	protein_coding
4	Araport11	gene	16896153	16898933	.	+	.	AT4G35600	protein_coding
4	Araport11	gene	16899256	16900268	.	-	.	AT4G35610	protein_coding
